"Subject","rt","stimulus","CodingForStimulus","responseType","Rating","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English1a-20250211-238",5796,"tlunpem",10,"ResponseActual",1,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3380,"gmut",11,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",4829,"pmaut",12,"ResponseActual",7,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3331,"gakdum",13,"ResponseActual",3,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",5245,"dlang",14,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3572,"dwis",15,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3221,"nasgek",16,"ResponseActual",4,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3284,"keptus",17,"ResponseActual",5,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3211,"draspung",18,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2492,"gukpim",19,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3258,"dunbem",20,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2813,"daum",21,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",5509,"mdak",22,"ResponseActual",5,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2245,"tlaip",23,"ResponseActual",5,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2510,"gatdum",24,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2446,"guut",25,"ResponseActual",5,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2123,"skup",26,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2380,"drensum",27,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",6020,"dlain",28,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3205,"tleik",29,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",4292,"beptus",30,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2926,"dliim",31,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2803,"bnup",32,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3580,"gwut",33,"ResponseActual",3,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3757,"kmuup",34,"ResponseActual",5,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",4509,"drembip",35,"ResponseActual",4,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3141,"spen",36,"ResponseActual",7,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2669,"dret",37,"ResponseActual",7,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2301,"dmat",38,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2733,"tlamsus",39,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2083,"bim",40,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2037,"biptet",41,"ResponseActual",7,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2332,"nungtem",42,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",5021,"bwus",43,"ResponseActual",3,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",1933,"driksum",44,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2132,"bimkun",45,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2575,"dlesbup",46,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",4955,"gekpup",47,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",4983,"dlupgik",48,"ResponseActual",4,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2225,"tembip",49,"ResponseActual",3,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",5763,"mpat",50,"ResponseActual",2,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",3674,"daip",51,"ResponseActual",5,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",1836,"trindus",52,"ResponseActual",6,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-238",2860,"ndek",53,"ResponseActual",3,22,"Female","Yes","A little bit of spanish","11"," 9 years,I took Spanish class in middle school, high school, and two years in college. But I haven't practiced in two years."
"English1a-20250211-239",2097,"gwas",1,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3987,"gakdum",2,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",8467,"tlamsus",3,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",7194,"tleik",4,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",4164,"bwus",5,"ResponseActual",1,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",6795,"dunbem",6,"ResponseActual",1,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2636,"gintep",7,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2196,"staik",8,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3177,"sandup",9,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3012,"kmuup",10,"ResponseActual",1,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",1502,"mdak",11,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",11094,"driksum",12,"ResponseActual",3,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2989,"skup",13,"ResponseActual",6,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",8820,"dmat",14,"ResponseActual",3,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",6981,"tlakgung",15,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",4028,"biptet",16,"ResponseActual",6,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3204,"stup",17,"ResponseActual",6,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2732,"santem",18,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2364,"dliim",19,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",1940,"tlunpem",20,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",5333,"gukpim",21,"ResponseActual",3,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",5005,"tlaip",22,"ResponseActual",3,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",6597,"guut",23,"ResponseActual",6,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2149,"drembip",24,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",4149,"daip",25,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3766,"nasgek",26,"ResponseActual",3,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2613,"gwut",27,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",21877,"gekpup",28,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2075,"dret",29,"ResponseActual",6,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",1493,"dlesbup",30,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2995,"pesgut",31,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3309,"keptus",32,"ResponseActual",6,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2460,"druksan",33,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",1916,"treng",34,"ResponseActual",6,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",4701,"dlang",35,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2940,"pmaut",36,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2797,"ndaik",37,"ResponseActual",1,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",1292,"tembip",38,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2094,"gmut",39,"ResponseActual",3,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2180,"draspung",40,"ResponseActual",1,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3620,"bim",41,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",4620,"spen",42,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2084,"mpat",43,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",6684,"beptus",44,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",5886,"nungtem",45,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3762,"tlangduk",46,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",5859,"ndek",47,"ResponseActual",3,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3536,"gatdum",48,"ResponseActual",1,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",3545,"bnup",49,"ResponseActual",2,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2036,"daum",50,"ResponseActual",6,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2458,"mpahk",51,"ResponseActual",4,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",2484,"douk",52,"ResponseActual",5,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-239",4388,"dlain",53,"ResponseActual",3,18,"Female","Yes","Chinese","I learned English and Mandarin cocurrently. Gradually became more proficent in English.","Grew up hearing Mandarin in the household, went to Chinese school for a short time until middle school. I talk with native speakers occasionally."
"English1a-20250211-240",4139,"staik",1,"ResponseActual",6,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3436,"tlangduk",2,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2108,"draspung",3,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2170,"gukpim",4,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3045,"mdak",5,"ResponseActual",2,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",4181,"druksan",6,"ResponseActual",2,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1925,"gekpup",7,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3300,"drembip",8,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2117,"genpum",9,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",5173,"dret",10,"ResponseActual",5,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",4030,"dunbem",11,"ResponseActual",2,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1940,"nasgek",12,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2012,"gintep",13,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",5933,"dliim",14,"ResponseActual",4,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3076,"dletgin",15,"ResponseActual",2,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2316,"bnup",16,"ResponseActual",5,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2780,"spen",17,"ResponseActual",6,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2412,"sandup",18,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2772,"daum",19,"ResponseActual",6,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1829,"treng",20,"ResponseActual",7,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3804,"mpat",21,"ResponseActual",6,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2868,"pmaut",22,"ResponseActual",6,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1564,"beptus",23,"ResponseActual",7,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1780,"bim",24,"ResponseActual",7,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3620,"biptet",25,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2557,"tlamsus",26,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3949,"mpahk",27,"ResponseActual",5,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2317,"bwus",28,"ResponseActual",5,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2693,"gakdum",29,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2278,"gatdum",30,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2716,"dwis",31,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3382,"dlang",32,"ResponseActual",7,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1708,"trindus",33,"ResponseActual",7,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2677,"nungtem",34,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2116,"dmat",35,"ResponseActual",4,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3484,"dlain",36,"ResponseActual",6,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2300,"drensum",37,"ResponseActual",2,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2868,"santem",38,"ResponseActual",3,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2925,"tleik",39,"ResponseActual",2,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",5340,"keptus",40,"ResponseActual",5,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",3197,"gwas",41,"ResponseActual",4,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1692,"tlakgung",42,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1955,"gmut",43,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1310,"driksum",44,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",2197,"guut",45,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1677,"dlupgik",46,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1825,"tlunpem",47,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1744,"tlaip",48,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
"English1a-20250211-240",1573,"daip",49,"ResponseActual",1,25,"Female","Yes","Spanish","since birth"," still learning,Classes, family members. Always around the language"
